Accession	GenBank_RefSeq	Organism_Name	Species	Genotype	Isolate	GenBank_Title	Length	Nuc_Completeness	Geo_Location	Country	Host	Tissue_Specimen_Source	Submitters	Publications	Collection_Date	Release_Date	Molecule_type
PV051156	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#077	Human papillomavirus 16 isolate #077, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051157	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#078	Human papillomavirus 16 isolate #078, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051158	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#079	Human papillomavirus 16 isolate #079, complete genome	7897	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051159	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#080	Human papillomavirus 16 isolate #080, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051160	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#081	Human papillomavirus 16 isolate #081, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051161	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#082	Human papillomavirus 16 isolate #082, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051162	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#084	Human papillomavirus 16 isolate #084, complete genome	7906	complete	France	France	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2018	2025-06-23	dsDNA
PV051163	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#085	Human papillomavirus 16 isolate #085, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051164	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#087	Human papillomavirus 16 isolate #087, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051165	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#088	Human papillomavirus 16 isolate #088, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051166	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#090	Human papillomavirus 16 isolate #090, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051167	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#091	Human papillomavirus 16 isolate #091, complete genome	7906	complete	Cambodia	Cambodia	Homo sapiens		Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2021	2025-06-23	dsDNA
PV051168	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		#092	Human papillomavirus 16 isolate #092, complete genome	7906	complete	France	France	Homo sapiens	cervix	Malet,I., Draa,I., Leducq,V., Vuong,F., Bonnafous,P., Marcelin,A.G., Calvez,V., Jary,A., Marcelin,A.-G.	1	2024	2025-06-23	dsDNA
PV426493	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS16/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS16/2024, complete genome	7903	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-12-02	2025-04-13	dsDNA
PV426494	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS18/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS18/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens	cervix	Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-12-16	2025-04-13	dsDNA
PV426495	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS22/2025	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS22/2025, complete genome	7895	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2025-02-24	2025-04-13	dsDNA
PV426496	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS23/2025	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS23/2025, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens	cervix	Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2025-02-03	2025-04-13	dsDNA
PV426497	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS27/2025	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS27/2025, complete genome	7905	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2025-02-07	2025-04-13	dsDNA
PV426498	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS30/2025	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS30/2025, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2025-02-18	2025-04-13	dsDNA
PV426499	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-SS31/2025	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-SS31/2025, complete genome	7881	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2025-02-17	2025-04-13	dsDNA
PV426502	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1217/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1217/2024, complete genome	7905	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-09-07	2025-04-13	dsDNA
PV426503	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1204/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1204/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-08-29	2025-04-13	dsDNA
PV426504	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1212/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1212/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens	cervix	Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-07-09	2025-04-13	dsDNA
PV426505	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1198/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1198/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-08-05	2025-04-13	dsDNA
PV426506	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1200/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1200/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-08-14	2025-04-13	dsDNA
PV426507	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1194/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1194/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-06-27	2025-04-13	dsDNA
PV426508	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1207/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1207/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-09-25	2025-04-13	dsDNA
PV426509	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1208/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1208/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-10-04	2025-04-13	dsDNA
PV426510	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1189/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1189/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-06-13	2025-04-13	dsDNA
PV426511	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1205/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1205/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens	cervix	Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-08-27	2025-04-13	dsDNA
PV426512	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1214/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1214/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-08-15	2025-04-13	dsDNA
PV426513	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1195/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1195/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-07-01	2025-04-13	dsDNA
PV426514	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HPV16/Russia/SPE-RII-CS1192/2024	Human papillomavirus 16 isolate HPV16/Russia/SPE-RII-CS1192/2024, complete genome	7906	complete	Russia: Saint Petersburg	Russia	Homo sapiens		Ivanova,A.A., Ershov,V.A., Yolshin,N.D., Perederiy,A.A., Komissarov,A.B.		2024-06-24	2025-04-13	dsDNA
PV353981	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		MBC067-PA16	Human papillomavirus 16 isolate MBC067-PA16, complete genome	7824	complete	Spain	Spain			Mendoza,P., Ortiz-Alvarez,L.		2021-02-22	2025-04-05	dsDNA
PV358396	GenBank	Human papillomavirus 16	Alphapapillomavirus 9			Human papillomavirus 16 strain LMM72152, complete genome	7906	complete	Brazil	Brazil	Homo sapiens	cervix	Pereira,V.M.A.G., Filippi,M., Girardi,V., Hansen,A.W., Gularte,J.S., Sita,A., Demoliner,M., Comerlato,J., Fleck,J.D., Da Silva,M.S., Spilki,F.R.		2022	2025-04-05	dsDNA
PV358398	GenBank	Human papillomavirus 16	Alphapapillomavirus 9			Human papillomavirus 16 strain LMM72288, complete genome	7906	complete	Brazil	Brazil	Homo sapiens	cervix	Pereira,V., Filippi,M., Girardi,V., Hansen,A.W., Gularte,J.S., Sita,A., Demoliner,M., Comerlato,J., Fleck,J.D., Da Silva,M.S., Spilki,F.R.		2022	2025-04-05	dsDNA
OP711986	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		V521R483_HPV16	Human papillomavirus type 16 isolate V521R483_HPV16, complete genome	7904	complete	Togo	Togo	Homo sapiens		Coppee,R., Ferre,V.M., Gbeasor-Komlanvi,F.A., Vacher,S., Bucau,M., Salou,M., Lameiras,S., Couvelard,A., Claver Dagnra,A., Bieche,I., Descamps,D., Ekouevi,D.K., Ghosn,J., Charpentier,C.		2017-08	2023-11-24	dsDNA
OP712021	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		V521R495_HPV16	Human papillomavirus type 16 isolate V521R495_HPV16, complete genome	7904	complete	Togo	Togo	Homo sapiens		Coppee,R., Ferre,V.M., Gbeasor-Komlanvi,F.A., Vacher,S., Bucau,M., Salou,M., Lameiras,S., Couvelard,A., Claver Dagnra,A., Bieche,I., Descamps,D., Ekouevi,D.K., Ghosn,J., Charpentier,C.		2017-08	2023-11-24	dsDNA
OP712041	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		V523E06_HPV16	Human papillomavirus type 16 isolate V523E06_HPV16, complete genome	7903	complete	Togo	Togo	Homo sapiens		Coppee,R., Ferre,V.M., Gbeasor-Komlanvi,F.A., Vacher,S., Bucau,M., Salou,M., Lameiras,S., Couvelard,A., Claver Dagnra,A., Bieche,I., Descamps,D., Ekouevi,D.K., Ghosn,J., Charpentier,C.		2017-08	2023-11-24	dsDNA
OP712079	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		V523E12_HPV16	Human papillomavirus type 16 isolate V523E12_HPV16, complete genome	7905	complete	Togo	Togo	Homo sapiens		Coppee,R., Ferre,V.M., Gbeasor-Komlanvi,F.A., Vacher,S., Bucau,M., Salou,M., Lameiras,S., Couvelard,A., Claver Dagnra,A., Bieche,I., Descamps,D., Ekouevi,D.K., Ghosn,J., Charpentier,C.		2017-08	2023-11-24	dsDNA
OP712097	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		V523E18_HPV16	Human papillomavirus type 16 isolate V523E18_HPV16, complete genome	7904	complete	Togo	Togo	Homo sapiens		Coppee,R., Ferre,V.M., Gbeasor-Komlanvi,F.A., Vacher,S., Bucau,M., Salou,M., Lameiras,S., Couvelard,A., Claver Dagnra,A., Bieche,I., Descamps,D., Ekouevi,D.K., Ghosn,J., Charpentier,C.		2017-08	2023-11-24	dsDNA
LC786753	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0127	Human papillomavirus type 16 SW0127 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786754	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0128	Human papillomavirus type 16 SW0128 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786755	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0129	Human papillomavirus type 16 SW0129 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786756	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0131	Human papillomavirus type 16 SW0131 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786757	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0134	Human papillomavirus type 16 SW0134 DNA, complete genome	7973	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786758	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0138	Human papillomavirus type 16 SW0138 DNA, complete genome	7909	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2021	2023-11-16	dsDNA
LC786759	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0142	Human papillomavirus type 16 SW0142 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2022	2023-11-16	dsDNA
LC786760	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		SW0152	Human papillomavirus type 16 SW0152 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Miyamura,T., Onuki,M., Matsumoto,K., Kukimoto,I.		2022	2023-11-16	dsDNA
OQ911727	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		HNC49	Human papillomavirus 16 isolate HNC49, complete genome	7171	complete	Pakistan	Pakistan	Homo sapiens		Kashif,M., Minhas,S., Jahan,S., Nagi,A.H., Afzal,N.		2017-01	2023-07-16	dsDNA
OP971046	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		UC094_LW_V2	Human papillomavirus type 16 isolate UC094_LW_V2, complete genome	7886	complete	South Africa	South Africa	Homo sapiens	vagina	Happel,A.-U., Balle,C., Havyarimana,E., Brown,B., Maust,B., Konstantinus,I.N., Feng,C., Yi,B.H., Gill,K., Bekker,L.-G., Passmore,J.-A.S., Jaspan,H.B., Varsani,A.		2017-02-02	2023-01-14	dsDNA
OP971062	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		UC137_LW_V2	Human papillomavirus type 16 isolate UC137_LW_V2, complete genome	7904	complete	South Africa	South Africa	Homo sapiens	vagina	Happel,A.-U., Balle,C., Havyarimana,E., Brown,B., Maust,B., Konstantinus,I.N., Feng,C., Yi,B.H., Gill,K., Bekker,L.-G., Passmore,J.-A.S., Jaspan,H.B., Varsani,A.		2017-05-29	2023-01-14	dsDNA
OP971067	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		UC159_LW_V2	Human papillomavirus type 16 isolate UC159_LW_V2, complete genome	7904	complete	South Africa	South Africa	Homo sapiens	vagina	Happel,A.-U., Balle,C., Havyarimana,E., Brown,B., Maust,B., Konstantinus,I.N., Feng,C., Yi,B.H., Gill,K., Bekker,L.-G., Passmore,J.-A.S., Jaspan,H.B., Varsani,A.		2017-09-13	2023-01-14	dsDNA
OP971070	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		UC022_LW_V2	Human papillomavirus type 16 isolate UC022_LW_V2, complete genome	7908	complete	South Africa	South Africa	Homo sapiens	vagina	Happel,A.-U., Balle,C., Havyarimana,E., Brown,B., Maust,B., Konstantinus,I.N., Feng,C., Yi,B.H., Gill,K., Bekker,L.-G., Passmore,J.-A.S., Jaspan,H.B., Varsani,A.		2016-07-29	2023-01-14	dsDNA
OP971080	GenBank	Human papillomavirus 16	Alphapapillomavirus 9		UC094_LW_V3	Human papillomavirus type 16 isolate UC094_LW_V3, complete genome	7886	complete	South Africa	South Africa	Homo sapiens	vagina	Happel,A.-U., Balle,C., Havyarimana,E., Brown,B., Maust,B., Konstantinus,I.N., Feng,C., Yi,B.H., Gill,K., Bekker,L.-G., Passmore,J.-A.S., Jaspan,H.B., Varsani,A.		2017-05-23	2023-01-14	dsDNA
OP751552	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_1	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_1, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751553	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_2	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_2, complete sequence	7909	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751554	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_3	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_3, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751555	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_4	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_4, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751556	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_5	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_5, complete sequence	7907	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751557	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_8	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_8, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751558	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_9	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_9, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751559	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_10	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_10, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751560	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_11	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_11, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751561	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_12	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_12, complete sequence	7907	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751562	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_14	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_14, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751563	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_15	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_15, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751564	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_16	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_16, complete sequence	7907	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751565	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_17	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_17, complete sequence	7907	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
OP751566	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Asymp_18	UNVERIFIED: Human papillomavirus type 16 isolate Asymp_18, complete sequence	7908	complete	United Kingdom	United Kingdom	Homo sapiens		Guerendiain,D.		2016	2022-11-27	dsDNA
